,blockNumber,timestamp_hours,id,inputTokenPriceUSD,outputTokenPriceUSD,snapshot_timestamp,reserve_name,protocol_name,protocol,datetime
128,18033020,470407,0x23878914efe38d27c4d67ab83ed1b93a74d4086a872d0700,0.99995,,1693466399,Tether USD,Aave v3,Aave,2023-08-31 07:00:00+00:00
129,18032978,470407,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8872d0700,27269.132736,,1693465895,Wrapped BTC,Aave v3,Aave,2023-08-31 07:00:00+00:00
130,18032910,470406,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8862d0700,27269.132736,,1693465067,Wrapped BTC,Aave v3,Aave,2023-08-31 06:00:00+00:00
131,18032910,470406,0x018008bfb33d285247a21d44e50697654f754e63862d0700,0.9998,,1693465067,Dai Stablecoin,Aave v3,Aave,2023-08-31 06:00:00+00:00
132,18032888,470406,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8862d0700,1703.78504901,,1693464791,Wrapped Ether,Aave v3,Aave,2023-08-31 06:00:00+00:00
133,18032888,470406,0x0b925ed163218f6662a35e0f0371ac234f9e9371862d0700,1938.64157981,,1693464791,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-08-31 06:00:00+00:00
134,18032838,470406,0xc7b4c17861357b8abb91f25581e7263e08dcb59c862d0700,1.97351,,1693464191,Synthetix Network Token,Aave v3,Aave,2023-08-31 06:00:00+00:00
135,18032806,470406,0x23878914efe38d27c4d67ab83ed1b93a74d4086a862d0700,0.99995,,1693463807,Tether USD,Aave v3,Aave,2023-08-31 06:00:00+00:00
136,18032788,470406,0x98c23e9d8f34fefb1b7bd6a91b7ff122f4e16f5c862d0700,1.00006415,,1693463591,USD Coin,Aave v3,Aave,2023-08-31 06:00:00+00:00
137,18032744,470406,0x4c612e3b15b96ff9a6faed838f8d07d479a8dd4c862d0700,1.03218853,,1693463063,Savings Dai,Aave v3,Aave,2023-08-31 06:00:00+00:00
138,18032620,470405,0x0b925ed163218f6662a35e0f0371ac234f9e9371852d0700,1938.64157981,,1693461551,Wrapped liquid staked Ether 2.0,Aave v3,Aave,2023-08-31 05:00:00+00:00
139,18032595,470405,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8852d0700,1701.934091,,1693461251,Wrapped Ether,Aave v3,Aave,2023-08-31 05:00:00+00:00
140,18032563,470405,0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8852d0700,27263.161542,,1693460867,Wrapped BTC,Aave v3,Aave,2023-08-31 05:00:00+00:00
141,18032531,470405,0x977b6fc5de62598b08c85ac8cf2b745874e8b78c852d0700,1781.92499327,,1693460483,Coinbase Wrapped Staked ETH,Aave v3,Aave,2023-08-31 05:00:00+00:00
142,18032474,470405,0x018008bfb33d285247a21d44e50697654f754e63852d0700,0.99981203,,1693459787,Dai Stablecoin,Aave v3,Aave,2023-08-31 05:00:00+00:00
143,18032468,470405,0x00907f9921424583e7ffbfedf84f92b7b2be4977852d0700,1.0,,1693459715,Gho Token,Aave v3,Aave,2023-08-31 05:00:00+00:00
144,18032446,470405,0x3fe6a295459fae07df8a0cecc36f37160fe86aa9852d0700,0.99935463,,1693459451,LUSD Stablecoin,Aave v3,Aave,2023-08-31 05:00:00+00:00
