,regular_datetime,accruedToTreasury,availableLiquidity,averageStableBorrowRate,liquidityIndex,liquidityRate,priceInEth,priceInUsd,stableBorrowRate,timestamp,totalATokenSupply,totalCurrentVariableDebt,totalLiquidity,totalPrincipalStableDebt,totalScaledVariableDebt,utilizationRate,variableBorrowIndex,variableBorrowRate,reserve_decimals,reserve_name,reserve_pool,true_value
0,2023-05-01 00:00:00+00:00,1266.267497,17534502.188359,0.0,1.0082926972003372,0.0218295270195146,100040591.0,100040591.0,0.0828329306382634,1682899271.0,67037340.814774,49504436.310972,66746727.611606,0.0,48969366.389925,0.73729794,1.010924718237204,0.0328329306382634,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
1,2023-05-01 01:00:00+00:00,1266.267497,17346502.188359,0.0,1.008293961885822,0.0218119238465787,100040591.0,100040591.0,0.0828196898493322,1682905931.0,67037424.842817,49692779.432304,66746727.611606,0.0,49155333.098329,0.74011456,1.0109266253679192,0.0328196898493321,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
2,2023-05-01 02:00:00+00:00,1266.267497,17336103.901189,0.0,1.0082990955702964,0.0219792375794639,100040591.0,100040591.0,0.0829453251367867,1682909267.0,67035867.647139,49701452.615079,66744829.324436,0.0,49163741.138289,0.74026296,1.0109343672576303,0.0329453251367866,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
3,2023-05-01 03:00:00+00:00,1266.267497,17331523.901189,0.0,1.0083022161779742,0.0219882080364188,100040591.0,100040591.0,0.0829520474917299,1682912015.0,67036074.980213,49706175.326199,66744829.324436,0.0,49168271.576596,0.74033158,1.0109390567341938,0.0329520474917299,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
4,2023-05-01 04:00:00+00:00,1266.267497,17331523.901189,0.0,1.0083022161779742,0.0219882080364188,100040591.0,100040591.0,0.0829520474917299,1682912015.0,67036074.980213,49706175.326199,66744829.324436,0.0,49168271.576596,0.74033158,1.0109390567341938,0.0329520474917299,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
5,2023-05-01 05:00:00+00:00,1266.267497,17331523.901189,0.0,1.0083022161779742,0.0219882080364188,100040591.0,100040591.0,0.0829520474917299,1682912015.0,67036074.980213,49706175.326199,66744829.324436,0.0,49168271.576596,0.74033158,1.0109390567341938,0.0329520474917299,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
6,2023-05-01 06:00:00+00:00,1266.267497,17304523.901189,0.0,1.008302882650559,0.0219908737244501,100040591.0,100040591.0,0.0829540448626925,1682923739.0,67036119.26063,49733784.289244,66744829.324436,0.0,49194979.064347,0.74073611,1.0109400581382026,0.0329540448626925,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
7,2023-05-01 07:00:00+00:00,1266.267497,17294460.901189,0.0,1.0083128659971148,0.0220215086132212,100040591.0,100040591.0,0.0829769905665411,1682927483.0,67026782.553853,49734041.981933,66734829.324436,0.0,49195041.381574,0.74084805,1.0109550563007306,0.0329769905665411,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
8,2023-05-01 08:00:00+00:00,1266.267497,16902277.991137,0.0,1.0083156880470894,0.0222880850458853,100040591.0,100040591.0,0.0831759879296073,1682931107.0,67026970.022793,50126413.923298,66734829.324436,0.0,49582972.751817,0.74672478,1.0109592933680267,0.0331759879296073,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
9,2023-05-01 09:00:00+00:00,1266.267497,16902277.991137,0.0,1.0083156880470894,0.0222880850458853,100040591.0,100040591.0,0.0831759879296073,1682931107.0,67026970.022793,50126413.923298,66734829.324436,0.0,49582972.751817,0.74672478,1.0109592933680267,0.0331759879296073,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
10,2023-05-01 10:00:00+00:00,1266.267497,16812260.901189,0.0,1.0083212500542655,0.0224483831672199,100040591.0,100040591.0,0.0832950766888223,1682938271.0,67027339.507243,50216808.454319,66734829.324436,0.0,49672012.745616,0.74807366,1.0109675915687968,0.0332950766888223,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
11,2023-05-01 11:00:00+00:00,1541.576195,18021633.901189,0.0,1.00832328294155,0.0216621032517956,100040591.0,100040591.0,0.0827067805495409,1682940851.0,68236847.552059,50216808.454319,67944202.324436,0.0,49672012.745616,0.73475832,1.010970614483161,0.0327067805495409,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
12,2023-05-01 12:00:00+00:00,1541.576195,18016633.901189,0.0,1.00832328294155,0.0216621032517956,100040591.0,100040591.0,0.0827067805495409,1682945915.0,68236847.552059,50222208.988242,67944202.324436,0.0,49676958.46181,0.73483191,1.010970614483161,0.0327067805495409,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
13,2023-05-01 13:00:00+00:00,1567.732417,18015633.901189,0.0,1.008326790359394,0.0216664772521441,100040591.0,100040591.0,0.0827100824507221,1682949599.0,68237084.753992,50223400.895453,67944202.324436,0.0,49677947.601269,0.73484663,1.0109759241168428,0.0327100824507221,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
14,2023-05-01 14:00:00+00:00,1567.732417,18015633.901189,0.0,1.008326790359394,0.0216664772521441,100040591.0,100040591.0,0.0827100824507221,1682949599.0,68237084.753992,50223400.895453,67944202.324436,0.0,49677947.601269,0.73484663,1.0109759241168428,0.0327100824507221,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
15,2023-05-01 15:00:00+00:00,1567.732417,18015633.901189,0.0,1.008326790359394,0.0216664772521441,100040591.0,100040591.0,0.0827100824507221,1682949599.0,68237084.753992,50223400.895453,67944202.324436,0.0,49677947.601269,0.73484663,1.0109759241168428,0.0327100824507221,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,0.0
16,2023-05-01 16:00:00+00:00,1567.732417,18006333.901189,0.0,1.0083293424884148,0.0216673838011667,100027520.0,100027520.0,0.0827107667563145,1682959679.0,68237257.351031,50233226.008776,67944202.324436,0.0,49687146.50206,0.73498351,1.0109797872199182,0.0327107667563145,6.0,Tether USD,0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1.0
